310
20
64
24
39
58
132
121
104
91
103
168
130
126
26
66
166
65
48
134
160
177
99
141
45
210
127
172
198
146
106
22
120
180
156
88
188
46
255
107
276
164
72
25
289
142
150
80
280
139
272
84
214
281
143
67
174
133
270
62
35
273
148
125
199
282
194
158
114
206
237
135
131
283
213
149
89
236
259
215
265
178
49
110
162
240
258
196
117
78
129
86
231
256
207
81
167
175
269
185
295
226
184
71
75
264
232
219
216
122
44
173
251
76
234
278
292
224
151
93
309
248
55
23
192
61
77
203
79
290
238
29
241
56
249
296
263
301
303
286
108
298
293
101
277
217
268
100
123
201
197
299
83
140
297
38
288
287
285
40
244
59
262
261
308
257
267
253
247
235
233
230
254
229
211
275
195
209
191
171
306
181
204
208
165
212
163
187
291
161
189
271
223
147
252
157
153
222
300
279
182
305
193
274
159
227
246
27
85
202
221
190
250
111
144
102
176
94
169
179
116
115
205
170
32
74
41
228
218
155
69
53
284
220
242
266
92
128
183
42
124
136
186
137
245
243
96
105
54
90
95
112
225
33
68
63
21
118
60
18
37
47
138
154
113
98
239
57
119
51
152
307
200
82
109
31
36
97
260
34
87
145
302
304
294
52
50
70
15
43
19
30
16
73
28
6
2
8
11
3
14
7
9
1
4
10
12
5
17
13
